Unnamed: 0,FileName,PortionType,FoodCode,Main Food description,Portion,Multiplier,Rank,PortionCode,PortionSubCode,Link,GPTFoodDescription,GPTFoodCode,retrieval_score_avg,retrieval_score_top1,retrieval_score_spread,LabelAmount,LabelUnit,PortionShot,GPTPortionDescription,GPTPortionReason,GPTPortionAmount,GPTPortionAmountReason,BaseUnit,Portion weight (g),CalculatedWeight,CalculatedWeightGPT,Energy (kcal),Energy (kcal)_GPT,Protein (g),Protein (g)_GPT,Carbohydrate (g),Carbohydrate (g)_GPT,Total Fat (g),Total Fat (g)_GPT
142,041008409.png,median,12210210,"Coffee creamer, liquid, flavored",1/4 cup,0.25,57,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/041008409.png,Appears to be fresh red raspberries (likely raw) placed in a Pyrex measuring cup.,['63219000'],1.172279621164004,0.9389017820358276,0.0765043556264173,0.25,cup,"6 tablespoons ,5 tablespoons ,4 tablespoons ,3 tablespoons ,2 tablespoons ,1 tablespoon ,1/8 cup ,1/4 cup ,3/8 cup ,1/2 cup ,5/8 cup ,3/4 cup ,7/8 cup ,1 cup ,2 teaspoons ,1 teaspoon ,1 individual container",,,1,,cup,240.0,60.0,240.0,150.6,602.4,0.414,1.656,21.042,84.16799999999999,8.1,32.4
144,052809113.png,largest,51300110,"Bread, whole wheat",1 slice,19.643,58,51000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/052809113.png,"Likely a small piece of toasted bread — possibly a crostini/melba toast or rusk (thin, twice‑baked/toasted slice).",['51187000'],1.05001357148091,0.9115235805511476,0.0536601573554157,1.0,slice,"1 slice ,3/4 slice ,1/2 slice ,1/4 slice",1/2 slice,,1,,slice,10.0,10.0,10.0,25.4,25.4,1.23,1.23,4.3100000000000005,4.3100000000000005,0.355,0.355
145,052809112.png,median,51300110,"Bread, whole wheat",1/4 slice,3.1428,58,51000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/052809112.png,Appears to be a small piece of baked good — likely a broken/half-eaten cookie or biscuit (butter/digestive‑type) or possibly a bit of toasted bread crust.,['53241500'],1.043656761447589,0.8775755167007446,0.0528340281309407,0.25,slice,"1 slice ,3/4 slice ,1/2 slice ,1/4 slice",1/4 slice,,1,,slice,10.0,2.5,10.0,6.3500000000000005,25.4,0.3075,1.23,1.0775,4.3100000000000005,0.08875,0.355
146,030309117.png,smallest,51300110,"Bread, whole wheat",1 slice,0.125,58,61039,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/030309117.png,Appears to be a single slice of toasted sandwich bread — likely whole wheat or brown/whole-grain toast.,['51300120'],0.8861166482170423,0.752308189868927,0.0618242107786243,1.0,slice,"1 slice ,3/4 slice ,1/2 slice ,1/4 slice",1 slice,,1,,slice,10.0,10.0,10.0,25.4,25.4,1.23,1.23,4.3100000000000005,4.3100000000000005,0.355,0.355
151,042108441.png,median,91107000,"Sugar substitute, sucralose, powder",2 teaspoons,2.0,60,22000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/042108441.png,Likely peeled garlic cloves — appears to be two individual garlic cloves.,['75111500'],1.312911530335744,0.9838806390762328,0.0994301496821859,2.0,teaspoon,"2 teaspoons ,1 teaspoon ,1 tablespoon ,2 tablespoons",1 teaspoon,,1,,teaspoon,0.5,1.0,0.5,3.36,1.68,0.0,0.0,0.9117,0.45585,0.0,0.0
152,042108442.png,smallest,91107000,"Sugar substitute, sucralose, powder",1 teaspoon,1.0,60,22000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/042108442.png,Appears to be an empty white ceramic (Chinese-style) soup spoon — no food is visible.,['28340110'],1.1634977787733078,0.8182961344718933,0.0791340062747712,1.0,teaspoon,"2 teaspoons ,1 teaspoon ,1 tablespoon ,2 tablespoons",1 tablespoon,,0,,teaspoon,0.5,0.5,0.0,1.68,0.0,0.0,0.0,0.45585,0.0,0.0,0.0
153,070909409.png,largest,83106000,"Italian dressing, made with vinegar and oil",6 tablespoons,6.0,61,21000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/070909409.png,Likely small tasting spoons filled with honey or an amber syrup — appears to be honey (could also be an amber consommé/gelée or caramel-like sauce).,['91302010'],1.2286084294319153,0.9722262620925904,0.0672577001823094,6.0,tablespoon,"6 tablespoons ,5 tablespoons ,4 tablespoons ,3 tablespoons ,2 tablespoons ,1 tablespoon ,2 teaspoons ,1 teaspoon ,1 packet",,,8,,tablespoon,14.7,88.19999999999999,117.6,211.68,282.24,0.3616199999999999,0.48216,10.689839999999997,14.25312,18.62784,24.83712
154,070909413.png,median,83106000,"Italian dressing, made with vinegar and oil",2 tablespoons,2.0,61,21000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/070909413.png,Appears to be ground cinnamon (fine brown spice) in two measuring spoons — could also possibly be light brown sugar or another ground spice such as cumin.,['91104100'],1.2764805028835933,0.9249392747879028,0.0931141485968466,2.0,tablespoon,"6 tablespoons ,5 tablespoons ,4 tablespoons ,3 tablespoons ,2 tablespoons ,1 tablespoon ,2 teaspoons ,1 teaspoon ,1 packet",2 tablespoons,,2,,tablespoon,14.7,29.4,29.4,70.56,70.56,0.12054,0.12054,3.56328,3.56328,6.20928,6.20928
159,072502418.png,largest,63149010,"Watermelon, raw",2 cups,2.0,64,10010,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/072502418.png,"Appears to be cubed watermelon — likely fresh, seedless watermelon diced into small cubes.",['63149010'],1.2114950612187383,0.9235992431640624,0.0972293176238198,2.0,cup,"1 slice ,3/4 round slice ,1/2 piece ,1/4 round slice ,1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups ,1 piece ,2 pieces ,3 pieces ,4 pieces ,5 pieces ,6 pieces ,7 pieces ,8 pieces ,1 wedge ,3/4 wedge ,1/2 wedge ,1/4 wedge",1-1/2 cups,,1.5,,cup,155.0,310.0,232.5,93.0,69.75,1.891,1.41825,23.405,17.55375,0.465,0.34875
162,100907104.png,largest,91302010,Honey,3 tablespoons,3.0,65,21000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/100907104.png,Likely caramel sauce (or dulce de leche) — three wooden tasting spoons filled with a glossy brown caramel-like spread.,['13252200'],1.1338225598136584,0.9269788265228271,0.0714149430328357,3.0,tablespoon,"1 tablespoon ,2 tablespoons ,3 tablespoons ,1/4 cup ,1/3 cup ,1/2 cup ,1 individual packet",3 tablespoons,,3,,tablespoon,20.0,60.0,60.0,182.4,182.4,0.18,0.18,49.44,49.44,0.0,0.0
164,100907106.png,smallest,91302010,Honey,1/4 cup,0.25,65,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/100907106.png,"Appears to be a chocolate-hazelnut spread (e.g., Nutella) — a smooth, glossy brown paste in a small measuring spoon. Could also possibly be melted chocolate or a dark peanut/almond butter, but chocolate spread is most likely.",['91304090'],1.058778775235017,0.7585569620132446,0.0803011166960988,0.25,cup,"1 tablespoon ,2 tablespoons ,3 tablespoons ,1/4 cup ,1/3 cup ,1/2 cup ,1 individual packet",1 tablespoon,,0.0625,,cup,320.0,80.0,20.0,243.2,60.8,0.24,0.06,65.92,16.48,0.0,0.0
166,113097c.png,median,74406010,Barbecue sauce,1/4 cup,0.25,66,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/113097c.png,"Appears to be a small measuring cup holding a red sauce—likely tomato-based (e.g., tomato sauce or marinara) or possibly ketchup.",['74404010'],1.0586466913421948,0.9011557698249816,0.0745667313837672,0.25,cup,"1 packet ,1 tablespoon ,2 tablespoons ,3 tablespoons ,1/4 cup ,1/3 cup ,1/2 cup",1/4 cup,,0.25,,cup,272.0,68.0,68.0,116.96,116.96,0.5576,0.5576,27.7236,27.7236,0.4284,0.4284
167,113091c.png,smallest,74406010,Barbecue sauce,1 tablespoon,0.0625,66,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/113091c.png,"Likely a spoonful of tomato ketchup or another red dipping sauce (e.g., chili sauce).",['74401010'],1.0995624631643297,0.9485804438591005,0.0615000155860187,1.0,tablespoon,"1 packet ,1 tablespoon ,2 tablespoons ,3 tablespoons ,1/4 cup ,1/3 cup ,1/2 cup",1 tablespoon,,1,,tablespoon,17.0,17.0,17.0,29.24,29.24,0.1394,0.1394,6.9309,6.9309,0.1071,0.1071
171,020309403.png,largest,81101010,"Butter, tub",2 tablespoons,2.0,69,21000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/020309403.png,This appears to be three white plastic measuring spoons — no food is visible in the image.,['91101020'],1.2822671393553415,1.0474313497543335,0.1110137782827967,2.0,tablespoon,"1 container ,1 pat ,2 tablespoons ,1-1/2 tablespoons ,1 tablespoon ,2 teaspoons ,1 teaspoon ,1/2 teaspoon",I can't help to analyze this image.,"No food is visible in the image (only empty measuring spoons), so a portion size cannot be determined.",0,,tablespoon,14.0,28.0,0.0,204.68,0.0,0.1372,0.0,0.0,0.0,21.924000000000003,0.0
172,020309405.png,median,81101010,"Butter, tub",1 tablespoon,1.0,69,21000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/020309405.png,"Appears to be a white plastic measuring spoon holding a white powdered ingredient — likely flour, powdered sugar, powdered milk, or a protein powder. I can’t be certain from this small image.",['91101020'],1.1246855974197387,0.8180395364761353,0.1444680548152661,1.0,tablespoon,"1 container ,1 pat ,2 tablespoons ,1-1/2 tablespoons ,1 tablespoon ,2 teaspoons ,1 teaspoon ,1/2 teaspoon",1 tablespoon,,1,,tablespoon,14.0,14.0,14.0,102.34,102.34,0.0686,0.0686,0.0,0.0,10.962000000000002,10.962000000000002
177,052109121.png,largest,51101010,"Bread, white, toasted",1 slice,2.1155,72,61813,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/052109121.png,Appears to be a single slice of plain white bread — likely a soft sandwich-style loaf (possibly brioche or an enriched white loaf).,['51101000'],0.9738718469937644,0.8483278751373291,0.050400224099728,1.0,slice,"1 slice ,3/4 slice ,1/2 slice ,1/4 slice",1 slice,,1,,slice,9.0,9.0,9.0,26.37,26.37,0.9324,0.9324,4.8663,4.8663,0.3546,0.3546
179,050509119.png,smallest,51101010,"Bread, white, toasted",1 slice,0.1212,72,61813,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/050509119.png,Appears to be a single slice of plain white sandwich bread — likely untoasted pre-sliced white loaf.,['51101000'],0.981578619281451,0.8348436951637268,0.059921391419903,1.0,slice,"1 slice ,3/4 slice ,1/2 slice ,1/4 slice",1 slice,,1,,slice,9.0,9.0,9.0,26.37,26.37,0.9324,0.9324,4.8663,4.8663,0.3546,0.3546
187,092810106.png,median,58106555,"Pizza with pepperoni, from restaurant or fast food,  medium crust",3/4 piece,0.0938,76,62157,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/092810106.png,"Appears to be a small slice of cheese pizza — likely a plain (mozzarella) pizza slice, possibly Margherita-style without visible toppings.",['58106225'],0.935789414246877,0.8175918459892273,0.0568823093510412,0.75,piece,"1 pastry ,1/2 personal size pizza ,3/4 personal size pizza ,1/4 personal size pizza ,1 piece ,3/4 piece ,1/2 piece ,1/4 piece",1 piece,,1,,piece,124.0,93.0,124.0,262.26,349.68,10.9182,14.5576,29.7414,39.6552,11.076300000000002,14.7684
188,092810105.png,smallest,58106555,"Pizza with pepperoni, from restaurant or fast food,  medium crust",1 piece,0.0156,76,62157,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/092810105.png,Appears to be a slice of cheese pizza — likely a plain mozzarella (thin‑crust) pizza slice.,['58106250'],0.9266049668192864,0.7735227942466736,0.0822748506425864,1.0,piece,"1 pastry ,1/2 personal size pizza ,3/4 personal size pizza ,1/4 personal size pizza ,1 piece ,3/4 piece ,1/2 piece ,1/4 piece",1 piece,,1,,piece,124.0,124.0,124.0,349.68,349.68,14.5576,14.5576,39.6552,39.6552,14.7684,14.7684
189,073108403.png,largest,14107030,"Cheese, Mozzarella, part skim",1 slice,2.5,77,51000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/073108403.png,"Appears to be a small rectangular pat/slice of butter on a plate — possibly cut from a stick. It could also be a slice of processed (American-style) cheese, but butter is more likely.",['81101000'],1.0441773052016894,0.8710051774978638,0.0668909945921794,1.0,slice,"1 slice ,1/8 cup ,1/4 cup ,3/8 cup ,1/2 cup ,5/8 cup ,3/4 cup ,7/8 cup ,1 cup ,1 stick ,1/2 stick",,,1,,slice,21.0,21.0,21.0,62.16,62.16,4.977,4.977,0.9324,0.9324,4.284,4.284
190,081108416.png,median,14107030,"Cheese, Mozzarella, part skim",3/4 cup,0.75,77,10159,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/081108416.png,Appears to be shredded/grated cheese — likely mild cheddar (could also be mozzarella or Monterey Jack).,['14104100'],1.0437509109576544,0.90880286693573,0.0532012258923242,0.75,cup,"1 slice ,1/8 cup ,1/4 cup ,3/8 cup ,1/2 cup ,5/8 cup ,3/4 cup ,7/8 cup ,1 cup ,1 stick ,1/2 stick",1/4 cup,,0.25,,cup,113.0,84.75,28.25,250.86,83.62,20.08575,6.69525,3.7629,1.2543000000000002,17.288999999999998,5.763
191,091002401.png,smallest,14107030,"Cheese, Mozzarella, part skim",1/8 cup,0.125,77,10066,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/091002401.png,Appears to be three small cubes of orange cheese — likely cheddar or processed American-style cheese.,"['14104100', '14410110']",1.054047206044197,0.9281297326087952,0.046351763987044,0.125,cup,"1 slice ,1/8 cup ,1/4 cup ,3/8 cup ,1/2 cup ,5/8 cup ,3/4 cup ,7/8 cup ,1 cup ,1 stick ,1/2 stick",,,,,cup,113.0,14.125,,41.81,,3.347625,,0.6271500000000001,,2.8815,
198,072508108.png,largest,63105010,"Avocado, raw",1 cup,1.0,81,10010,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/072508108.png,"Appears to be diced avocado — likely a Hass avocado, raw (small browning suggests mild oxidation).",['63105010'],1.191145126024882,0.8335816264152527,0.1126742563980648,1.0,cup,"1/8 cup ,1/4 cup ,3/8 cup ,1/2 cup ,5/8 cup ,3/4 cup ,7/8 cup ,1 cup ,1 whole ,1 slice",1/2 cup,,0.5,,cup,150.0,150.0,75.0,240.0,120.0,3.0,1.5,12.795,6.3975,21.99,10.995
199,072508105.png,median,63105010,"Avocado, raw",5/8 cup,0.625,81,10010,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/072508105.png,"Likely diced avocado — raw, peeled and chopped (probably the common Hass-type avocado).",['63105010'],1.2165057828028998,0.8481703996658325,0.1237014104294199,0.625,cup,"1/8 cup ,1/4 cup ,3/8 cup ,1/2 cup ,5/8 cup ,3/4 cup ,7/8 cup ,1 cup ,1 whole ,1 slice",1/8 cup,,0.125,,cup,150.0,93.75,18.75,150.0,30.0,1.875,0.375,7.996874999999999,1.599375,13.74375,2.74875
200,072508101.png,smallest,63105010,"Avocado, raw",1/8 cup,0.125,81,10010,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/072508101.png,Appears to be a small pile of diced pickles (gherkin) — possibly diced avocado or cucumber; hard to be certain from the image.,['75503020'],1.1398569876948992,0.8487460017204285,0.0970233246984201,0.125,cup,"1/8 cup ,1/4 cup ,3/8 cup ,1/2 cup ,5/8 cup ,3/4 cup ,7/8 cup ,1 cup ,1 whole ,1 slice",1/8 cup,,0.06,,cup,150.0,18.75,9.0,30.0,14.4,0.375,0.18,1.599375,0.7676999999999999,2.74875,1.3194
201,072302113.png,largest,54325000,"Crackers, saltine",2 cups,2.0,82,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/072302113.png,Appears to be plain square crackers — likely saltine/table or water-style crackers.,"['54325000', '54336000']",0.9421331211924552,0.8150976300239563,0.0568161693930007,2.0,cup,"1 cracker ,1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",,,,,cup,50.0,100.0,,418.0,,9.46,,74.05,,8.64,
202,072302105.png,median,54325000,"Crackers, saltine",1 cracker,1.0,82,60609,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/072302105.png,"Likely a single square baked cracker — appears to be a cheese-flavored cracker (e.g., Cheez-It–style) on a plate.",['54304005'],0.9427520081400872,0.7823561429977417,0.0537818363556889,1.0,cracker,"1 cracker ,1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",1 cracker,,1,,cracker,3.0,3.0,3.0,12.54,12.54,0.2838,0.2838,2.2215,2.2215,0.2592,0.2592
203,072302106.png,smallest,54325000,"Crackers, saltine",1/4 cup,0.25,82,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/072302106.png,"Likely baked cheese crackers — appears to be square cheddar-style crackers (e.g., Cheez‑It–type) arranged in a plus sign.",['54304005'],0.9816432684659958,0.8529776930809021,0.055865519063338,0.25,cup,"1 cracker ,1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",,,0.15,,cup,50.0,12.5,7.5,52.25,31.35,1.1825,0.7095,9.25625,5.55375,1.08,0.6480000000000001
209,113091c.png,smallest,75511010,Hot pepper sauce,1 tablespoon,0.0625,87,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/113091c.png,Appears to be a spoonful of a tomato-based condiment—likely ketchup or concentrated tomato paste/purée.,['74401010'],1.0913990591963132,0.8937945365905762,0.0507930193637013,1.0,tablespoon,"1 packet ,10 drops ,1 tablespoon ,2 tablespoons ,3 tablespoons ,1/4 cup ,1/3 cup ,1/2 cup",1 tablespoon,,1,,tablespoon,16.0,16.0,16.0,1.92,1.92,0.2064,0.2064,0.128,0.128,0.1216,0.1216
213,100907104.png,largest,91300100,Pancake syrup,3 tablespoons,3.0,89,21000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/100907104.png,"Likely caramel-style sauce — e.g., caramel or dulce de leche (butterscotch-like) served as tasting portions on small wooden spoons.",['91306020'],1.1640073706706364,0.8933061361312866,0.0885859127379968,3.0,tablespoon,"1 tablespoon ,2 tablespoons ,3 tablespoons ,1/4 cup ,1/3 cup ,1/2 cup ,1 individual packet",1 tablespoon,,3,,tablespoon,20.0,60.0,60.0,159.0,159.0,0.0,0.0,41.76,41.76,0.06,0.06
215,100907106.png,smallest,91300100,Pancake syrup,1/4 cup,0.25,89,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/100907106.png,"Likely a small scoop of chocolate spread — e.g., a chocolate‑hazelnut spread (Nutella‑like) or possibly melted chocolate/ganache, based on the smooth, glossy brown appearance.",['91304090'],1.0764038945237795,0.7442693710327148,0.0858802162117121,0.25,cup,"1 tablespoon ,2 tablespoons ,3 tablespoons ,1/4 cup ,1/3 cup ,1/2 cup ,1 individual packet",1 tablespoon,,0.0625,,cup,320.0,80.0,20.0,212.0,53.0,0.0,0.0,55.68,13.92,0.08,0.02
238,113091b.png,median,41420300,Soy sauce,1 tablespoon,0.0625,99,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/113091b.png,"Appears to be a red tomato-based condiment — likely ketchup or tomato paste (could also be a smooth chili paste), but not certain.",['74401010'],1.1000436092416446,0.8496717810630798,0.0836695390069364,1.0,tablespoon,"1 packet ,1/2 teaspoon ,1 teaspoon ,2 teaspoons ,1 tablespoon ,2 tablespoons ,3 tablespoons",1 teaspoon,,1,,tablespoon,16.0,16.0,16.0,8.48,8.48,1.3024000000000002,1.3024000000000002,0.7888,0.7888,0.0911999999999999,0.0911999999999999
241,091907195.png,median,91745010,"Candy, gummy",1/2 cup,0.5,100,10104,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/091907195.png,"Appears to be thinly sliced red and green bell peppers (sweet capsicum), likely raw.",['75122000'],1.149595275024573,0.9287458062171936,0.0818174219078373,0.5,cup,"5 pieces ,10 pieces ,1/8 cup ,1/4 cup ,3/8 cup ,1/2 cup",1/8 cup,,0.125,,cup,160.0,80.0,20.0,316.8,79.2,0.0,0.0,79.12,19.78,0.0,0.0
243,122909118.png,largest,11432000,"Yogurt, low fat milk, fruit",3 cups,3.0,101,10215,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/122909118.png,"Appears to be a creamy pink sauce/dressing — likely a mayonnaise‑based blend (mayo + ketchup) such as fry sauce or a Marie Rose/Thousand Island–style dressing (sometimes includes pickle relish, lemon, or horseradish).",['81308100'],1.1189943542083105,0.8136724233627319,0.1085146943659818,3.0,cup,"18 ounces ,16 ounces ,14 ounces ,13.3 FO ,1 pouch ,1 tube ,1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/2 cups ,2 cups ,2-1/2 cups ,3 cups",1/4 cup,,0.25,,cup,245.0,735.0,61.25,654.15,54.5125,34.251,2.85425,106.281,8.856750000000002,10.0695,0.8391250000000001
244,121809101.png,median,11432000,"Yogurt, low fat milk, fruit",1 tube,1.0,101,64057,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/121809101.png,"Likely a Japanese puffed corn snack (an ""umaibo"") — a cylindrical corn puff in colorful wrapper, possibly a savory flavor like cheese or corn-potage.",['54401055'],0.9958825667699178,0.8022271990776062,0.0606112053901066,1.0,tube,"18 ounces ,16 ounces ,14 ounces ,13.3 FO ,1 pouch ,1 tube ,1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/2 cups ,2 cups ,2-1/2 cups ,3 cups",1 tube,,1,,tube,64.0,64.0,64.0,56.96,56.96,2.9824,2.9824,9.2544,9.2544,0.8768000000000001,0.8768000000000001
