FileName,PortionType,FoodCodeCommon,Main Food description,Portion,Multiplier,Rank,PortionCode,PortionSubCode,Link,GPTFoodDescription,GPTFoodCode,retrieval_score_avg,retrieval_score_top1,retrieval_score_spread
091307260.png,median,63223020,"Strawberries, raw",1 piece,1,35,90000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/091307260.png,Likely a small tomato — appears to be a cherry/grape tomato (fresh).,['74101000'],1.173580233,1.028761148,0.04982901
071602140.png,smallest,63223020,"Strawberries, raw",1/4 cup,0.25,35,10010,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/071602140.png,Appears to be two fresh whole strawberries (likely common garden strawberries) in a small white bowl.,['63223020'],1.138065555,0.962601721,0.064596398
cp_42fo.png,largest,93101000,Beer,42 FO,42,36,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/cp_42fo.png,"No food is visible. The image appears to show an empty disposable paper/foam drinking cup (white with a purple hexagon pattern), possibly a Dixie-style cup.",['94000100'],0.921362335,0.706534147,0.117794514
cp_8fo.png,median,93101000,Beer,8 FO,5.6,36,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/cp_8fo.png,Appears to be a disposable paper to‑go cup for a hot beverage—likely used for coffee (espresso‑based drink such as a latte or cappuccino).,['92101900'],1.041602628,0.88756454,0.056086985
mug_2fo.png,smallest,93101000,Beer,2 FO,0.1,36,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/mug_2fo.png,Appears to be a white mug (cup) — likely intended for coffee or tea; no visible food or beverage inside.,['92101000'],1.038650774,0.769721806,0.11202145
cp_42fo.png,largest,92302000,"Tea, hot, leaf, black",42 FO,42,37,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/cp_42fo.png,Appears to be a single‑serve yogurt/pudding cup — likely a yogurt (possibly plain or fruit‑flavored).,['11411010'],0.930855452,0.758089364,0.068149607
wglss_8fo.png,median,92302000,"Tea, hot, leaf, black",8 FO,4.8,37,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/wglss_8fo.png,"There’s no food in the image — it appears to be an empty wine glass, likely a white-wine style glass.",['93401020'],1.170487774,0.867077768,0.101453067
mug_2fo.png,smallest,92302000,"Tea, hot, leaf, black",2 FO,0.1,37,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/mug_2fo.png,Appears to be an empty white ceramic coffee/tea mug — no food visible.,['92101700'],1.049729231,0.878211379,0.086484902
121709417.png,largest,42202000,Peanut butter,3 tablespoons,3,38,21000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/121709417.png,Appears to be creamy (smooth) peanut butter — likely a smooth nut butter (could also be almond or cashew butter) placed in measuring spoons.,['42202000'],1.074778452,0.936392426,0.06014137
121709420.png,median,42202000,Peanut butter,1-1/2 tablespoons,1.5,38,21000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/121709420.png,"Likely creamy (smooth) peanut butter in two spoons — could also be a similar smooth nut/tahini paste, but most consistent with peanut butter.",['42202000'],1.095755035,0.953583539,0.059421933
121709423.png,smallest,42202000,Peanut butter,1 teaspoon,0.3333,38,21000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/121709423.png,Likely ground cinnamon (a light brown powdered spice) in a small measuring/serving spoon — could also possibly be light brown sugar or instant coffee granules.,['92291300'],1.180293941,0.925791442,0.104084344
102908117.png,largest,25230210,"Ham, prepackaged or deli, luncheon meat",8 ounces,8,39,62008,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/102908117.png,"Appears to be slices of processed deli meat — likely bologna (baloney) or luncheon ham (cooked, thinly sliced luncheon meat).",['25230210'],0.993213475,0.812126219,0.07421648
102908132.png,median,25230210,"Ham, prepackaged or deli, luncheon meat",1 cup,1,39,10129,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/102908132.png,"Likely diced/cubed cooked ham — possibly processed luncheon meat (e.g., Spam or canned ham) cut into small squares.",['22311500'],0.994023992,0.766459465,0.078832831
102908125.png,smallest,25230210,"Ham, prepackaged or deli, luncheon meat",1/8 cup,0.125,39,10129,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/102908125.png,"Likely diced/finely sliced processed ham or luncheon meat (e.g., Spam or bologna).",['25230210'],0.977727162,0.70705384,0.083129705
100507188.png,largest,52215100,"Tortilla, corn",1 piece,1,40,61096,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/100507188.png,"Appears to be smooth yellow mustard (American-style) — likely a creamy, finely blended mustard or mustard-based sauce.",['75506010'],1.215183889,1.00899744,0.103666267
101107145.png,median,52215100,"Tortilla, corn",1/2 piece,0.5,40,61435,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/101107145.png,Appears to be a small wedge of an egg omelette — likely a slice of Spanish tortilla (potato omelette) or a plain folded omelet.,['32131220'],1.042180703,0.832921624,0.076557915
100507145.png,smallest,52215100,"Tortilla, corn",1 piece,0.125,40,61096,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/100507145.png,"Likely a plain flour tortilla — a soft, round, griddle-cooked flatbread (wheat flour tortilla).",['52215200'],1.181603215,1.013600111,0.05847855
cp_42fo.png,largest,11113000,"Milk, fat free (skim)",42 FO,42,41,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/cp_42fo.png,Appears to be a disposable polystyrene (Styrofoam) beverage cup — not a food item (likely a single-use cup for coffee/soft drinks).,['92101000'],0.870084496,0.623217642,0.122281908
mlkbottle_11fo.png,median,11113000,"Milk, fat free (skim)",11 FO,4.4,41,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/mlkbottle_11fo.png,Appears to be a single‑serve plastic bottle of milk — likely plain drinking milk (or possibly a plain yogurt/kefir-style drink).,['11436000'],1.043502787,0.835586846,0.073154156
121807120.png,smallest,11113000,"Milk, fat free (skim)",1 tablespoon,0.0625,41,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/121807120.png,"Appears to be a spoonful of a white, creamy dairy—likely plain yogurt (or a similar thick dairy such as sour cream or crème fraîche).",['11411010'],1.065801107,0.887754917,0.07568531
072908421.png,largest,14010000,"Cheese, not further specified subcategory assigned",1 slice,2.5,42,51000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/072908421.png,Likely a single slice of processed American-style cheese (cheddar-colored) on a plate.,['14410110'],1.016665078,0.86597538,0.044530733
091002456.png,median,14010000,"Cheese, not further specified subcategory assigned",3/4 cup,0.8761,42,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/091002456.png,Likely cubed cheddar cheese — snack-sized cheddar (mild/medium) cheese cubes.,['14104100'],1.065908219,0.939146876,0.045265902
081108403.png,smallest,14010000,"Cheese, not further specified subcategory assigned",1/8 cup,0.125,42,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/081108403.png,Appears to be a small pile of shredded orange cheddar-style cheese — likely shredded cheddar or a Colby/cheddar blend.,['14104250'],1.021004207,0.859112322,0.050326926
092107124.png,largest,91745020,,10 pieces,10,44,61667,1000314,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/092107124.png,Appears to be assorted fruit gummy candies — likely gummi-style fruit snacks (multicolored gummy/gelée pieces).,['91745010'],1.03388055,0.803423703,0.072682921
000000000.png,median,91745020,,,1,44,61826,1000197,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/000000000.png,"Reason: the provided image is a placeholder reading ""No image available,"" so the actual food photo is missing.",,,,
000000000.png,smallest,91745020,,,0.0625,44,10205,1000186,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/000000000.png,"Reason: the provided image is a ""No image available"" placeholder, so there is no food visual to identify.",,,,
052411101.png,largest,51150000,"Roll, white, soft",1 roll,1,45,60847,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/052411101.png,Appears to be a plain soft white bread roll — likely a hot dog or sandwich bun (an elongated dinner roll) with no fillings.,['51154010'],0.964966062,0.729020059,0.086109708
100207125.png,median,51150000,"Roll, white, soft",1/2 roll,0.5,45,63450,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/100207125.png,Likely uni (sea urchin) nigiri — raw orange uni placed atop a small mound of vinegared sushi rice.,['58151440'],1.210692927,0.961289883,0.102481126
052411105.png,smallest,51150000,"Roll, white, soft",1 roll,0.125,45,60847,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/052411105.png,"Appears to be a rolled crêpe (thin pancake), likely a plain or sweet-filled crêpe.",['55401000'],1.151929839,0.854606032,0.086374441
113096.png,largest,83112500,,6 tablespoons,6,46,21000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/113096.png,Appears to be six porcelain tasting spoons each holding a smooth beige paste — likely a nut/seed butter such as peanut butter or tahini (sesame paste).,['43103300'],1.1224323,0.967812479,0.065052757
000000000.png,median,83112500,,,1,46,61573,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/000000000.png,"The provided image is a ""No image available"" placeholder, so there is no visible food to identify.",,,,
113091f.png,smallest,83112500,,1 tablespoon,0.0625,46,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/113091f.png,Appears to be a spoonful of pale yellow powder — likely a dry spice such as mustard powder or ground turmeric (could also be fine cornmeal/semolina).,"['75506010', '58174000', '56201515']",1.314959647,1.017917752,0.111470105
101409112.png,largest,75111000,"Cucumber, raw",6 pieces,6,47,62251,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/101409112.png,Appears to be green asparagus spears — likely blanched or steamed and simply plated.,['75202011'],1.054149591,0.902021587,0.080901707
000000000.png,median,75111000,"Cucumber, raw",,0.75,47,60950,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/000000000.png,"Reason: the uploaded file is a ""No image available"" placeholder and contains no visible food to identify.",,,,
091307173.png,smallest,75111000,"Cucumber, raw",1 whole vegetable,0.125,47,62046,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/091307173.png,Appears to be a single charred/roasted long green pepper — likely an Anaheim or poblano (slit open and blistered).,['75226111'],1.204395523,1.037063718,0.076351021
cp_42fo.png,largest,92410360,"Soft drink, pepper type",42 FO,42,48,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/cp_42fo.png,This doesn't appear to be a food item — it looks like a disposable paper/foam beverage cup (likely paper or polystyrene) with a purple hexagonal/dot pattern.,['92101000'],1.166721968,0.938858032,0.072391887
cp_42fo.png,median,92410360,"Soft drink, pepper type",42 FO,4.2,48,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/cp_42fo.png,Appears to be a disposable beverage cup (paper or foam) with a purple hexagon-style pattern — no food is visible.,['92102400'],0.930198235,0.643940568,0.111954001
mug_2fo.png,smallest,92410360,"Soft drink, pepper type",2 FO,0.1,48,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/mug_2fo.png,"Appears to be a plain white ceramic mug/cup — no visible food or drink inside. Possibly used for coffee or tea, but contents aren’t shown.",['92302000'],1.017541363,0.765743256,0.102275532
cp_42fo.png,largest,92410550,"Soft drink, fruit flavored, caffeine containing",42 FO,42,50,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/cp_42fo.png,Appears to be a disposable single-use beverage cup (foam or paper) with a purple hexagon print — likely a fast-food/soft-drink cup; no visible contents.,['92410510'],0.936831586,0.67782861,0.146907783
cp_42fo.png,median,92410550,"Soft drink, fruit flavored, caffeine containing",42 FO,4.2,50,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/cp_42fo.png,"Appears to be a disposable fast-food beverage cup — likely used for a fountain soda, milkshake, or other cold drink. The image doesn’t show the drink itself, so the specific beverage or flavor can’t be determined.",['11542200'],0.983483836,0.816113472,0.060312143
mug_2fo.png,smallest,92410550,"Soft drink, fruit flavored, caffeine containing",2 FO,0.1,50,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/mug_2fo.png,Appears to be a plain white mug/cup — likely intended for coffee or tea; no visible contents.,['92101000'],1.066909667,0.762548268,0.138869621
050908437.png,largest,12210400,"Coffee creamer, powder",1 packet,1,52,61573,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/050908437.png,Likely a prepackaged crème caramel (caramel custard/flan) dessert — a custard pudding with caramel sauce.,['13210350'],1.090868953,0.874514699,0.071333115
042108429.png,median,12210400,"Coffee creamer, powder",2 tablespoons,0.125,52,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/042108429.png,"Appears to be two spoons each holding a small dollop of a white creamy food — likely plain yogurt, sour cream, or mayonnaise (can't be certain from the image).","['12310100', '11411010']",1.076313738,0.957418978,0.055236512
042108426.png,smallest,12210400,"Coffee creamer, powder",1 teaspoon,0.021,52,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/042108426.png,"Appears to be a ceramic soup spoon holding a small dollop of a white creamy substance — likely mayonnaise, sour cream, or plain yogurt (can’t be certain from the image).",['12310100'],1.117340369,0.936077178,0.053035947
031809109.png,largest,22600200,"Pork bacon, not specified subcategory as to fresh, smoked or cured, cooked",3 slices,3,53,62303,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/031809109.png,"Appears to be three strips of cooked bacon — likely pork bacon, smoked and pan-fried or oven-baked to a crispy texture.",['22601000'],1.048595095,0.828612506,0.096386717
031809104.png,median,22600200,"Pork bacon, not specified subcategory as to fresh, smoked or cured, cooked",1 slice,1,53,90000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/031809104.png,"Appears to be a single strip of cooked bacon — likely streaky (pork) bacon, pan‑fried or oven‑baked until crisp.",['22601000'],1.069793049,0.892512858,0.082676314
031809110.png,smallest,22600200,"Pork bacon, not specified subcategory as to fresh, smoked or cured, cooked",1/4 cup,0.25,53,10129,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/031809110.png,"Appears to be diced roasted red bell pepper (pimiento) — likely roasted or jarred, cut into small pieces.",['75226700'],1.138752308,0.908207595,0.07610491
cp_42fo.png,largest,92541010,"Fruit flavored drink, powdered, reconstituted",42 FO,42,55,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/cp_42fo.png,Appears to be a disposable foam (polystyrene) beverage cup with a purple honeycomb pattern — likely a to‑go cup for soda or another cold drink.,['92410310'],0.979962239,0.721878529,0.123750621
tcup_6fo.png,median,92541010,"Fruit flavored drink, powdered, reconstituted",6 FO,4.2,55,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/tcup_6fo.png,"Appears to be a porcelain teacup (china) with a floral/scroll pattern — likely empty, not a food item.",['92302000'],1.039748467,0.750715613,0.097843835
