dish_id,total_calories,total_mass,total_fat,total_carbs,total_protein,ingredients,sorted_ingredients,GPTFoodDescription,GPTFoodCode,GPTAmount,GPTAmountWeight,Energy (kcal),Protein (g),Carbohydrate (g),Total Fat (g),FoodCodeError,WeightError,IngredientNum,GPTWeight
dish_1558463113,63.579998,139,0.321,14.696001,1.743,"white rice, grapes, cherry tomatoes, spinach (raw)","cherry tomatoes, grapes, spinach (raw), white rice","fresh raw spinach leaves
grape tomatoes
red grapes
cooked white rice",fresh raw spinach leaves: 72125100; grape tomatoes: 74101000; red grapes: 63123000; cooked white rice: 56205001,"fresh raw spinach leaves: unknown
grape tomatoes: 6 grape tomato
red grapes: 6 grape
cooked white rice: 0.125 cup, cooked","{'fresh raw spinach leaves': nan, 'grape tomatoes': 48.0, 'red grapes': 42.0, 'cooked white rice': 20.375}",64.86375,1.2400124999999997,15.244162499999998,0.27304999999999996,0,1,4,110.375
dish_1559678330,169.694122,150,16.186766,5.269608,3.199019,"olive oil, spinach (raw), vinegar, tomatoes, garlic, cucumbers, salt, mustard, mustard greens","cucumbers, garlic, mustard, mustard greens, olive oil, salt, spinach (raw), tomatoes, vinegar","baby spinach leaves
sun-dried tomatoes",baby spinach leaves: 72125100; sun-dried tomatoes: 74206000,"baby spinach leaves: 1 cup
sun-dried tomatoes: 1 piece","{'baby spinach leaves': 25.0, 'sun-dried tomatoes': 5.0}",19.65,1.4180000000000001,3.3905000000000003,0.3035,0,0,2,30.0
dish_1562691000,326.621704,349,17.551828,27.178827,16.56134,"olive oil, pineapple, berries, broccoli, scrambled eggs","berries, broccoli, olive oil, pineapple, scrambled eggs","scrambled eggs
roasted broccoli
sliced strawberries
blueberries
pineapple chunks",scrambled eggs: 32130020; roasted broccoli: 72201223; sliced strawberries: 63223020; blueberries: 63203010; pineapple chunks: 63141010,"scrambled eggs: 0.75 cup
roasted broccoli: 4 floweret
sliced strawberries: 2 fruit
blueberries: 6 berry
pineapple chunks: 4 chunk","{'scrambled eggs': 101.25, 'roasted broccoli': 40.0, 'sliced strawberries': 36.0, 'blueberries': 12.0, 'pineapple chunks': 60.0}",260.515,13.434325,15.79685,16.3618,0,0,5,249.25
dish_1563908996,269.916046,293,10.461833,15.449356,29.324974,"onions, olive oil, pepper, tomatoes, caesar salad, bell peppers, chicken, millet, salt, garlic, green beans, jalapenos, spinach (raw)","bell peppers, caesar salad, chicken, garlic, green beans, jalapenos, millet, olive oil, onions, pepper, salt, spinach (raw), tomatoes","breaded fried chicken cutlet
cooked green beans
romaine lettuce
creamy salad dressing
parmesan cheese shavings",breaded fried chicken cutlet: 24127200; cooked green beans: 75205005; romaine lettuce: 72116000; creamy salad dressing: 32103030; parmesan cheese shavings: 14108020,"breaded fried chicken cutlet: 1 medium slice
cooked green beans: 0.5 cup
romaine lettuce: 1 cup
creamy salad dressing: 0.25 cup
parmesan cheese shavings: 1 tablespoon","{'breaded fried chicken cutlet': 60.0, 'cooked green beans': 72.5, 'romaine lettuce': 35.0, 'creamy salad dressing': 55.5, 'parmesan cheese shavings': 5.0}",340.46,21.795849999999998,11.402350000000002,23.022399999999998,0,0,5,228.0
dish_1563389079,50.428173,119,0.961533,10.105691,1.918856,"broccoli, pepper, olive oil, carrot, salt","broccoli, carrot, olive oil, pepper, salt","broccoli_florets
yellow_squash_slices
cooked_carrot_slices",broccoli_florets: 72201100; yellow_squash_slices: 75233011; cooked_carrot_slices: 73102220,"broccoli_florets: unknown
yellow_squash_slices: 2 slice
cooked_carrot_slices: 3 piece/slice","{'broccoli_florets': nan, 'yellow_squash_slices': 20.0, 'cooked_carrot_slices': 15.0}",13.95,0.40249999999999997,2.2704999999999997,0.5035,0,1,3,35.0
dish_1560801020,346.339966,250,5.898491,61.690983,17.095364,"cauliflower, garlic, spinach (raw), parmesan cheese, wheat berry, chickpeas, pepper, chicken breast, cherry tomatoes, thyme, lemon juice, olive oil, parsley, kale, bulgur, salt","bulgur, cauliflower, cherry tomatoes, chicken breast, chickpeas, garlic, kale, lemon juice, olive oil, parmesan cheese, parsley, pepper, salt, spinach (raw), thyme, wheat berry","steamed cauliflower florets
sliced grilled chicken breast
roasted eggplant
cooked bulgur wheat
baby spinach leaves
Swiss chard (baby leaves)",steamed cauliflower florets: 75214011; sliced grilled chicken breast: 24123301; roasted eggplant: 75217010; cooked bulgur wheat: 56207110; baby spinach leaves: 72125100; Swiss chard (baby leaves): 72104100,"steamed cauliflower florets: 1 cup
sliced grilled chicken breast: 3 small or thin slice
roasted eggplant: 1 slice
cooked bulgur wheat: 0.5 cup, cooked
baby spinach leaves: 1 cup
Swiss chard (baby leaves): 0.5 cup","{'steamed cauliflower florets': 155.0, 'sliced grilled chicken breast': 90.0, 'roasted eggplant': 55.0, 'cooked bulgur wheat': 70.0, 'baby spinach leaves': 25.0, 'swiss chard (baby leaves)': 18.0}",281.82,33.4985,25.6747,5.818,0,0,6,413.0
dish_1561481634,462.057007,228,27.153999,27.759998,25.482,"scrambled eggs, bacon, yam","bacon, scrambled eggs, yam","scrambled eggs
pan-fried bacon strips
roasted sweet potato chunks",scrambled eggs: 32130060; pan-fried bacon strips: 22601000; roasted sweet potato chunks: 73403020,"scrambled eggs: unknown
pan-fried bacon strips: 3 medium slice (yield after cooking)
roasted sweet potato chunks: 1 medium","{'scrambled eggs': nan, 'pan-fried bacon strips': 24.0, 'roasted sweet potato chunks': 150.0}",296.82,11.020800000000001,29.898000000000003,14.871599999999999,0,1,3,174.0
dish_1572035321,0.0,104,0.0,0.0,0.0,"white rice, olive oil, mozzarella cheese, basil","basil, mozzarella cheese, olive oil, white rice","pizza crust (baked)
tomato pizza sauce
mozzarella cheese (melted)
pepperoni slices
cooked bacon strips
white rice",pizza crust (baked): 51108010; tomato pizza sauce: 74404010; mozzarella cheese (melted): 14107010; pepperoni slices: 25221250; cooked bacon strips: 22601000; white rice: 56205001,"pizza crust (baked): unknown
tomato pizza sauce: 0.1 cup
mozzarella cheese (melted): 0.2 cup, melted
pepperoni slices: 3 slice
cooked bacon strips: 2 thin slice (yield after cooking)
white rice: 0.5 cup, cooked","{'pizza crust (baked)': nan, 'tomato pizza sauce': 26.0, 'mozzarella cheese (melted)': 48.800000000000004, 'pepperoni slices': 6.0, 'cooked bacon strips': 10.0, 'white rice': 81.5}",339.88300000000004,18.65525,27.312369999999998,16.854,0,1,6,172.3
dish_1563464480,229.490005,213,10.918,25.838001,8.302,"bacon, watermelon, roasted potatoes, berries","bacon, berries, roasted potatoes, watermelon","crispy fried bacon strips
roasted potato wedges
fresh blueberries
cubed watermelon
fresh raspberry",crispy fried bacon strips: 22602010; roasted potato wedges: 71104070; fresh blueberries: 63203010; cubed watermelon: 63149010; fresh raspberry: 63219000,"crispy fried bacon strips: 2 medium slice (yield after cooking)
roasted potato wedges: 1 small
fresh blueberries: unknown
cubed watermelon: 1 cup
fresh raspberry: 1 berry","{'crispy fried bacon strips': 16.0, 'roasted potato wedges': 130.0, 'fresh blueberries': nan, 'cubed watermelon': 155.0, 'fresh raspberry': 2.0}",304.40000000000003,9.976899999999999,38.2611,13.2613,0,1,5,303.0
dish_1566417475,150.23053,198,9.395511,15.766476,2.730686,"olive oil, mustard, roasted potatoes, salt, mixed greens, celery root, cherry tomatoes, vinegar, eggplant","celery root, cherry tomatoes, eggplant, mixed greens, mustard, olive oil, roasted potatoes, salt, vinegar","mixed salad greens (raw mesclun mix)
roasted eggplant cubes
roasted potato chunks",mixed salad greens (raw mesclun mix): 75114000; roasted eggplant cubes: 75217020; roasted potato chunks: 71104030,"mixed salad greens (raw mesclun mix): unknown
roasted eggplant cubes: 0.75 cup
roasted potato chunks: 1 small","{'mixed salad greens (raw mesclun mix)': nan, 'roasted eggplant cubes': 75.0, 'roasted potato chunks': 130.0}",202.05,3.2035,31.1825,7.715,0,1,3,205.0
dish_1563897837,118.470001,304,0.709,29.568001,1.925,"watermelon, berries","berries, watermelon","cubed watermelon
halved strawberries
blueberries",cubed watermelon: 63149010; halved strawberries: 63223020; blueberries: 63203010,"cubed watermelon: 1 cup
halved strawberries: 2.5 fruit
blueberries: 2 berry","{'cubed watermelon': 155.0, 'halved strawberries': 45.0, 'blueberries': 4.0}",64.53,1.2631000000000001,15.7156,0.3447,0,0,3,204.0
dish_1558115512,434.196014,126,34.397999,5.292,24.318001,sausage,sausage,sliced cooked smoked sausage (kielbasa-style),sliced cooked smoked sausage (kielbasa-style): 25221310,sliced cooked smoked sausage (kielbasa-style): unknown,{'sliced cooked smoked sausage (kielbasa-style)': nan},,,,,0,1,1,0.0
dish_1562009314,99.567535,195,2.494945,17.291681,6.528783,"brussels sprouts, salt, pepper, olive oil","brussels sprouts, olive oil, pepper, salt",roasted Brussels sprouts,roasted Brussels sprouts: 75209021,roasted Brussels sprouts: unknown,{'roasted brussels sprouts': nan},,,,,0,1,1,0.0
dish_1573060410,0.0,152,0.0,0.0,0.0,"figs, granola, grapes, chia seeds, greek yogurt","chia seeds, figs, granola, grapes, greek yogurt","yogurt (white, plain)
granola clusters (oats and toasted clusters)
green grapes (whole)
fresh fig (sliced)
dried raisins
shredded coconut","yogurt (white, plain): 11411010; granola clusters (oats and toasted clusters): 57227000; green grapes (whole): 63123000; fresh fig (sliced): 63119010; dried raisins: 62125100; shredded coconut: 42106020","yogurt (white, plain): 1 4 oz container
granola clusters (oats and toasted clusters): 1 prepackaged single serving
green grapes (whole): 2 grape
fresh fig (sliced): 1 fig
dried raisins: unknown
shredded coconut: unknown","{'yogurt (white, plain)': 113.0, 'granola clusters (oats and toasted clusters)': 30.0, 'green grapes (whole)': 14.0, 'fresh fig (sliced)': 50.0, 'dried raisins': nan, 'shredded coconut': nan}",243.85,9.354299999999999,40.2842,5.8269,0,2,6,207.0
dish_1562790321,767.469849,354,53.016029,39.829521,37.471909,"salt, pepper, walnuts, olive oil, pizza, chard, mustard, vinegar, arugula, grilled chicken, eggplant, blueberries","arugula, blueberries, chard, eggplant, grilled chicken, mustard, olive oil, pepper, pizza, salt, vinegar, walnuts","mixed salad greens
diced cooked chicken breast
walnuts
roasted eggplant
roasted red bell pepper
sliced radish
hummus (chickpea spread)",mixed salad greens: 75114000; diced cooked chicken breast: 24120120; walnuts: 42116000; roasted eggplant: 75217020; roasted red bell pepper: 75226060; sliced radish: 75125000; hummus (chickpea spread): 41205070,"mixed salad greens: 1.5 cup
diced cooked chicken breast: 3 oz, cooked
walnuts: 0.5 oz
roasted eggplant: 1 slice
roasted red bell pepper: unknown
sliced radish: 1 slice
hummus (chickpea spread): 2 tablespoon","{'mixed salad greens': 52.5, 'diced cooked chicken breast': 85.05000000000001, 'walnuts': 14.175, 'roasted eggplant': 55.0, 'roasted red bell pepper': nan, 'sliced radish': 1.0, 'hummus (chickpea spread)': 30.0}",325.21150000000006,29.6304225,11.1996425,19.1638025,0,1,7,237.72500000000002
dish_1560889032,246.868225,208,7.012973,10.744461,34.232979,"salt, thyme, carrot, garlic, olive oil, parsley, lemon juice, spinach (raw), chicken, wheat berry, pepper, shallots","carrot, chicken, garlic, lemon juice, olive oil, parsley, pepper, salt, shallots, spinach (raw), thyme, wheat berry","poached chicken breast
steamed sliced carrots
steamed Brussels sprout
cooked brown lentils",poached chicken breast: 24123120; steamed sliced carrots: 73102211; steamed Brussels sprout: 75209011; cooked brown lentils: 41305000,"poached chicken breast: unknown
steamed sliced carrots: 1 regular carrot
steamed Brussels sprout: 1 sprout
cooked brown lentils: unknown","{'poached chicken breast': nan, 'steamed sliced carrots': 60.0, 'steamed brussels sprout': 20.0, 'cooked brown lentils': nan}",34.8,1.2839999999999998,7.83,0.212,0,2,4,80.0
dish_1562603626,201.759506,209,7.385731,28.675268,6.571293,"sweet potato, bacon, olive oil, pineapple, berries","bacon, berries, olive oil, pineapple, sweet potato","crispy cooked bacon
roasted potato chunks
pineapple chunks
halved fresh strawberries
fresh blueberries
fresh blackberries
fresh raspberries",crispy cooked bacon: 22601000; roasted potato chunks: 71104030; pineapple chunks: 63141110; halved fresh strawberries: 63223020; fresh blueberries: 63203010; fresh blackberries: 63201010; fresh raspberries: 63219000,"crispy cooked bacon: 2 medium slice (yield after cooking)
roasted potato chunks: 1 small
pineapple chunks: 4 chunk
halved fresh strawberries: 1.5 fruit
fresh blueberries: 2 berry
fresh blackberries: 2 blackberry
fresh raspberries: 3 berry","{'crispy cooked bacon': 16.0, 'roasted potato chunks': 130.0, 'pineapple chunks': 60.0, 'halved fresh strawberries': 27.0, 'fresh blueberries': 4.0, 'fresh blackberries': 10.0, 'fresh raspberries': 6.0}",290.83,8.5236,39.5201,11.372,0,0,7,253.0
dish_1558115641,584.526001,331,34.696999,41.082001,27.196001,"grapes, sausage, potatoes","grapes, potatoes, sausage","sliced smoked kielbasa sausage
roasted potato chunks (with skin)
red grapes
green grape",sliced smoked kielbasa sausage: 25221310; roasted potato chunks (with skin): 71104040; red grapes: 63123000; green grape: 63123000,"sliced smoked kielbasa sausage: 10 slice
roasted potato chunks (with skin): 1 small
red grapes: 12 grape
green grape: 1 grape","{'sliced smoked kielbasa sausage': 150.0, 'roasted potato chunks (with skin)': 130.0, 'red grapes': 84.0, 'green grape': 7.0}",732.09,22.437199999999997,50.120000000000005,50.2296,0,0,4,371.0
dish_1564685229,591.435242,347,41.458504,14.729663,41.9048,"green beans, cherry tomatoes, steak, bell peppers, lime, olive oil, ketchup, vinegar, spinach (raw), pepper, millet, mixed greens, onions, salt, lettuce, cucumbers","bell peppers, cherry tomatoes, cucumbers, green beans, ketchup, lettuce, lime, millet, mixed greens, olive oil, onions, pepper, salt, spinach (raw), steak, vinegar","mixed salad greens
shredded carrot
sliced red onion
cooked green beans
cooked beef slices
sliced red pepper
sliced cooked onion (caramelized)
sesame seeds",mixed salad greens: 75114000; shredded carrot: 73101010; sliced red onion: 75117020; cooked green beans: 75205005; cooked beef slices: 21401000; sliced red pepper: 75122200; sliced cooked onion (caramelized): 75221021; sesame seeds: 43103000,"mixed salad greens: 1.5 cup
shredded carrot: 0.5 baby carrot
sliced red onion: unknown
cooked green beans: 0.5 cup
cooked beef slices: 3 regular/thin slice
sliced red pepper: 1 piece
sliced cooked onion (caramelized): 1 slice
sesame seeds: 0.02 cup","{'mixed salad greens': 52.5, 'shredded carrot': 5.0, 'sliced red onion': nan, 'cooked green beans': 72.5, 'cooked beef slices': 180.0, 'sliced red pepper': 10.0, 'sliced cooked onion (caramelized)': 15.0, 'sesame seeds': 2.56}",462.22860000000003,55.366769999999995,9.354287999999999,23.009976,0,1,8,337.56
dish_1558631825,118.832001,112,2.688,24.639999,3.472,corn on the cob,corn on the cob,corn on the cob (cross-section slices),corn on the cob (cross-section slices): 75216111,corn on the cob (cross-section slices): 0.3 regular ear,{'corn on the cob (cross-section slices)': 31.5},27.09,1.0269,5.8716,0.42525,0,0,1,31.5
dish_1563305653,25.74,117,0.351,3.861,3.627,mushroom,mushroom,sautéed button mushrooms,sautéed button mushrooms: 75219034,sautéed button mushrooms: 1 cup,{'sautéed button mushrooms': 160.0},99.2,5.632000000000001,8.016,5.056000000000001,0,0,1,160.0
dish_1563305883,83.052505,77,7.017997,4.055908,2.14745,"olive oil, spinach (raw), parmesan cheese, croutons, vinegar, apple, salt, mustard, onions, cranberries, caesar dressing, kale","apple, caesar dressing, cranberries, croutons, kale, mustard, olive oil, onions, parmesan cheese, salt, spinach (raw), vinegar","wilted kale
wilted spinach
cherry tomato
diced red bell pepper
tortilla chip",wilted kale: 72119211; wilted spinach: 72125211; cherry tomato: 74101000; diced red bell pepper: 75122200; tortilla chip: 54401075,"wilted kale: 0.5 cup
wilted spinach: 0.5 cup
cherry tomato: 1 cherry
diced red bell pepper: 0.25 regular
tortilla chip: 0.5 chip","{'wilted kale': 65.0, 'wilted spinach': 90.0, 'cherry tomato': 17.0, 'diced red bell pepper': 30.0, 'tortilla chip': 1.5}",77.88,5.6464,9.3835,2.1229,0,0,5,203.5
dish_1560367926,408.523132,194,20.965912,44.984913,24.155903,"onions, fish, garlic, salt, green onions, olive oil, pizza, country rice","country rice, fish, garlic, green onions, olive oil, onions, pizza, salt",No ingredients identified. GPT response was: ,No ingredients identified. GPT response was:: 00000000,No ingredients identified. GPT response was:: unknown,{'no ingredients identified. gpt response was': nan},,,,,0,1,1,0.0
dish_1565207662,145.937561,128,11.480614,12.175006,14.462402,"onions, chicken thighs, kale, green onions, pineapple, white rice, fish, salt, garlic, country rice, cilantro, olive oil, lemon juice, vinegar","chicken thighs, cilantro, country rice, fish, garlic, green onions, kale, lemon juice, olive oil, onions, pineapple, salt, vinegar, white rice","roasted chicken breast
cremini (brown) mushrooms (sliced)
sugar snap pea
mashed potato (formed/pan-fried ball)",roasted chicken breast: 24122130; cremini (brown) mushrooms (sliced): 75115000; sugar snap pea: 75127750; mashed potato (formed/pan-fried ball): 71503010,"roasted chicken breast: 1 small or thin slice
cremini (brown) mushrooms (sliced): 2 piece/slice
sugar snap pea: 1 snow pea
mashed potato (formed/pan-fried ball): 1 patty","{'roasted chicken breast': 30.0, 'cremini (brown) mushrooms (sliced)': 12.0, 'sugar snap pea': 3.0, 'mashed potato (formed/pan-fried ball)': 55.0}",156.63,10.4465,8.1416,8.914000000000001,0,0,4,100.0
